birth,location,date
1898,"Litzmannstadt, Poland",1898.01.01
1900,"Litzmannstadt, Poland",1900.01.01
1903,"Litzmannstadt, Poland",1903.01.01
1901,"Litzmannstadt, Poland",1901.01.01
1901,"Litzmannstadt, Poland",1901.01.01
1904,"Siedlce, Poland",1904.01.01
1915,"Siedlce, Poland",1915.01.01
1904,"Sovalek, Poland",1904.01.01
1904,"Wilno, Poland",1904.01.01
1900,"Wilno, Poland",1900.01.01
1895,"Wilno, Poland",1895.01.01
1895,"Wilno, Poland",1895.01.01
1895,"Wilno, Poland",1895.01.01
1922,"Wilno, Poland",1922.01.01
1892,"Wilno, Poland",1892.01.01
1924,"Wilno, Poland",1924.01.01
1924,"Wilno, Poland",1924.01.01
1890,"Wilno, Poland",1890.01.01
1910,"Wilno, Poland",1910.01.01
1910,"Wilno, Poland",1910.01.01
1926,"Wilno, Poland",1926.01.01
1893,"Wilno, Poland",1893.01.01
1906,"Wilno, Poland",1906.01.01
1929,"Wilno, Poland",1929.01.01
1925,"Wilno, Poland",1925.01.01
1904,"Krapina, Yugoslavia",1904.01.01
1901,"Krapina, Yugoslavia",1901.01.01
1904,"Sakiai, Lithuania",1904.01.01
1904,"Tarlo, Poland",1904.01.01
1904,"Koshelevo, Czechoslovakia",1904.01.01
1931,"Koshelevo, Czechoslovakia",1931.01.01
1929,"Koshelevo, Czechoslovakia",1929.01.01
1901,"Koshelevo, Czechoslovakia",1901.01.01
1904,"Lagow, Poland",1904.01.01
1900,"Lagow, Poland",1900.01.01
1904,"Berlin, Germany",1904.01.01
1904,"Berlin, Germany",1904.01.01
1912,"Berlin, Germany",1912.01.01
1912,"Berlin, Germany",1912.01.01
1880,"Berlin, Germany",1880.01.01
1880,"Berlin, Germany",1880.01.01
1898,"Berlin, Germany",1898.01.01
1891,"Berlin, Germany",1891.01.01
1891,"Berlin, Germany",1891.01.01
1900,"Berlin, Germany",1900.01.01
1900,"Berlin, Germany",1900.01.01
1900,"Berlin, Germany",1900.01.01
1882,"Berlin, Germany",1882.01.01
1882,"Berlin, Germany",1882.01.01
1882,"Berlin, Germany",1882.01.01
1895,"Berlin, Germany",1895.01.01
1895,"Berlin, Germany",1895.01.01
1892,"Berlin, Germany",1892.01.01
1890,"Berlin, Germany",1890.01.01
1890,"Berlin, Germany",1890.01.01
1890,"Berlin, Germany",1890.01.01
1890,"Berlin, Germany",1890.01.01
1928,"Berlin, Germany",1928.01.01
1921,"Berlin, Germany",1921.01.01
1921,"Berlin, Germany",1921.01.01
1921,"Berlin, Germany",1921.01.01
1909,"Berlin, Germany",1909.01.01
1881,"Berlin, Germany",1881.01.01
1881,"Berlin, Germany",1881.01.01
1881,"Berlin, Germany",1881.01.01
1927,"Berlin, Germany",1927.01.01
1918,"Berlin, Germany",1918.01.01
1894,"Berlin, Germany",1894.01.01
1894,"Berlin, Germany",1894.01.01
1915,"Berlin, Germany",1915.01.01
1903,"Berlin, Germany",1903.01.01
1926,"Berlin, Germany",1926.01.01
1878,"Berlin, Germany",1878.01.01
1906,"Berlin, Germany",1906.01.01
1929,"Berlin, Germany",1929.01.01
1929,"Berlin, Germany",1929.01.01
1925,"Berlin, Germany",1925.01.01
1925,"Berlin, Germany",1925.01.01
1885,"Berlin, Germany",1885.01.01
1885,"Berlin, Germany",1885.01.01
1885,"Berlin, Germany",1885.01.01
1885,"Berlin, Germany",1885.01.01
1901,"Berlin, Germany",1901.01.01
1905,"Berlin, Germany",1905.01.01
1879,"Berlin, Germany",1879.01.01
1879,"Berlin, Germany",1879.01.01
1879,"Berlin, Germany",1879.01.01
1879,"Berlin, Germany",1879.01.01
1913,"Berlin, Germany",1913.01.01
1913,"Berlin, Germany",1913.01.01
1907,"Berlin, Germany",1907.01.01
1933,"Berlin, Germany",1933.01.01
1883,"Berlin, Germany",1883.01.01
1897,"Berlin, Germany",1897.01.01
1897,"Berlin, Germany",1897.01.01
1896,"Berlin, Germany",1896.01.01
1896,"Berlin, Germany",1896.01.01
1896,"Berlin, Germany",1896.01.01
1896,"Berlin, Germany",1896.01.01
1884,"Berlin, Germany",1884.01.01
1884,"Berlin, Germany",1884.01.01
1884,"Berlin, Germany",1884.01.01
1884,"Berlin, Germany",1884.01.01
1888,"Berlin, Germany",1888.01.01
1888,"Berlin, Germany",1888.01.01
1888,"Berlin, Germany",1888.01.01
1875,"Berlin, Germany",1875.01.01
1875,"Berlin, Germany",1875.01.01
1889,"Berlin, Germany",1889.01.01
1889,"Berlin, Germany",1889.01.01
1887,"Berlin, Germany",1887.01.01
1886,"Berlin, Germany",1886.01.01
1886,"Berlin, Germany",1886.01.01
1876,"Berlin, Germany",1876.01.01
1876,"Berlin, Germany",1876.01.01
1864,"Berlin, Germany",1864.01.01
1863,"Berlin, Germany",1863.01.01
1904,"Korytnica, Poland",1904.01.01
1904,"Kolomyja, Poland",1904.01.01
1912,"Kolomyja, Poland",1912.01.01
1895,"Kolomyja, Poland",1895.01.01
1911,"Kolomyja, Poland",1911.01.01
1875,"Kolomyja, Poland",1875.01.01
1904,"Stara Bystrica, Czechoslovakia",1904.01.01
1904,"Przedborz,",1904.01.01
1897,"Przedborz,",1897.01.01
1904,"Hannover, Germany",1904.01.01
1912,"Hannover, Germany",1912.01.01
1894,"Hannover, Germany",1894.01.01
1908,"Hannover, Germany",1908.01.01
1908,"Hannover, Germany",1908.01.01
1905,"Hannover, Germany",1905.01.01
1896,"Hannover, Germany",1896.01.01
1888,"Hannover, Germany",1888.01.01
1876,"Hannover, Germany",1876.01.01
1904,"Rotterdam, The Netherlands",1904.01.01
1918,"Rotterdam, The Netherlands",1918.01.01
1908,"Rotterdam, The Netherlands",1908.01.01
1905,"Rotterdam, The Netherlands",1905.01.01
1907,"Rotterdam, The Netherlands",1907.01.01
1904,"Gergely, Hungary",1904.01.01
1904,"Mikolincze, Poland",1904.01.01
1904,"Mikulince, Poland",1904.01.01
1904,"Wohyn, Poland",1904.01.01
1904,"Zawierce, Poland",1904.01.01
1922,"Zawierce, Poland",1922.01.01
1928,"Zawierce, Poland",1928.01.01
1929,"Zawierce, Poland",1929.01.01
1905,"Zawierce, Poland",1905.01.01
1907,"Zawierce, Poland",1907.01.01
1897,"Zawierce, Poland",1897.01.01
1896,"Zawierce, Poland",1896.01.01
1939,"Zawierce, Poland",1939.01.01
1904,"Kovasna, Romania",1904.01.01
1912,"Kovasna, Romania",1912.01.01
1895,"Kovasna, Romania",1895.01.01
1879,"Kovasna, Romania",1879.01.01
1875,"Kovasna, Romania",1875.01.01
1904,"Frankfort on the Main, Germany",1904.01.01
1904,"Hodasz, Hungary",1904.01.01
1904,"Hajdudorog, Hungary",1904.01.01
1904,"Wola Raniszowska,",1904.01.01
1904,"Moskos, Poland",1904.01.01
1904,"Breslau, Germany",1904.01.01
1904,"Breslau, Germany",1904.01.01
1923,"Breslau, Germany",1923.01.01
1880,"Breslau, Germany",1880.01.01
1880,"Breslau, Germany",1880.01.01
1898,"Breslau, Germany",1898.01.01
1937,"Breslau, Germany",1937.01.01
1895,"Breslau, Germany",1895.01.01
1895,"Breslau, Germany",1895.01.01
1932,"Breslau, Germany",1932.01.01
1930,"Breslau, Germany",1930.01.01
1890,"Breslau, Germany",1890.01.01
1935,"Breslau, Germany",1935.01.01
1878,"Breslau, Germany",1878.01.01
1908,"Breslau, Germany",1908.01.01
1905,"Breslau, Germany",1905.01.01
1913,"Breslau, Germany",1913.01.01
1883,"Breslau, Germany",1883.01.01
1938,"Breslau, Germany",1938.01.01
1875,"Breslau, Germany",1875.01.01
1867,"Breslau, Germany",1867.01.01
1904,"Cluj, Romania",1904.01.01
1891,"Cluj, Romania",1891.01.01
1908,"Cluj, Romania",1908.01.01
1905,"Cluj, Romania",1905.01.01
1896,"Cluj, Romania",1896.01.01
1917,"Cluj, Romania",1917.01.01
1888,"Cluj, Romania",1888.01.01
1938,"Cluj, Romania",1938.01.01
1872,"Cluj, Romania",1872.01.01
1904,"Saloniki, Greece",1904.01.01
1912,"Saloniki, Greece",1912.01.01
1912,"Saloniki, Greece",1912.01.01
1898,"Saloniki, Greece",1898.01.01
1891,"Saloniki, Greece",1891.01.01
1900,"Saloniki, Greece",1900.01.01
1914,"Saloniki, Greece",1914.01.01
1895,"Saloniki, Greece",1895.01.01
1922,"Saloniki, Greece",1922.01.01
1922,"Saloniki, Greece",1922.01.01
1922,"Saloniki, Greece",1922.01.01
1892,"Saloniki, Greece",1892.01.01
1892,"Saloniki, Greece",1892.01.01
1910,"Saloniki, Greece",1910.01.01
1918,"Saloniki, Greece",1918.01.01
1918,"Saloniki, Greece",1918.01.01
1894,"Saloniki, Greece",1894.01.01
1915,"Saloniki, Greece",1915.01.01
1906,"Saloniki, Greece",1906.01.01
1885,"Saloniki, Greece",1885.01.01
1901,"Saloniki, Greece",1901.01.01
1901,"Saloniki, Greece",1901.01.01
1907,"Saloniki, Greece",1907.01.01
1897,"Saloniki, Greece",1897.01.01
1896,"Saloniki, Greece",1896.01.01
1896,"Saloniki, Greece",1896.01.01
1916,"Saloniki, Greece",1916.01.01
1917,"Saloniki, Greece",1917.01.01
1884,"Saloniki, Greece",1884.01.01
1874,"Saloniki, Greece",1874.01.01
1941,"Saloniki, Greece",1941.01.01
1904,"Laski,",1904.01.01
1904,"Zrenjanin, Yugoslavia",1904.01.01
1904,"Berehovo, Czechoslovakia",1904.01.01
1880,"Berehovo, Czechoslovakia",1880.01.01
1900,"Berehovo, Czechoslovakia",1900.01.01
1888,"Berehovo, Czechoslovakia",1888.01.01
1887,"Berehovo, Czechoslovakia",1887.01.01
1904,"Reichshof, Poland",1904.01.01
1904,France,1904.01.01
1909,France,1909.01.01
1896,France,1896.01.01
1904,"Klobuck, Poland",1904.01.01
1907,"Klobuck, Poland",1907.01.01
1904,"Brzezyny, Poland",1904.01.01
1923,"Korabina,",1923.01.01
1923,"Beszterce, Romania",1923.01.01
1923,"Czestochowa, Poland",1923.01.01
1912,"Czestochowa, Poland",1912.01.01
1912,"Czestochowa, Poland",1912.01.01
1912,"Czestochowa, Poland",1912.01.01
1894,"Czestochowa, Poland",1894.01.01
1885,"Czestochowa, Poland",1885.01.01
1896,"Czestochowa, Poland",1896.01.01
1916,"Czestochowa, Poland",1916.01.01
1889,"Czestochowa, Poland",1889.01.01
1923,"Slavonska Pozega, Yugoslavia",1923.01.01
1921,"Slavonska Pozega, Yugoslavia",1921.01.01
1903,"Slavonska Pozega, Yugoslavia",1903.01.01
1926,"Slavonska Pozega, Yugoslavia",1926.01.01
1905,"Slavonska Pozega, Yugoslavia",1905.01.01
1923,"Jenofalvarol,",1923.01.01
1923,"Nasaud, Romania",1923.01.01
1912,"Nasaud, Romania",1912.01.01
1898,"Nasaud, Romania",1898.01.01
1926,"Nasaud, Romania",1926.01.01
1887,"Nasaud, Romania",1887.01.01
1923,"Bojanow,",1923.01.01
1923,"Myszkow, Poland",1923.01.01
1891,"Myszkow, Poland",1891.01.01
1888,"Myszkow, Poland",1888.01.01
1919,"Myszkow, Poland",1919.01.01
1923,"Lubaczow, Poland",1923.01.01
1891,"Lubaczow, Poland",1891.01.01
1890,"Lubaczow, Poland",1890.01.01
1921,"Lubaczow, Poland",1921.01.01
1894,"Lubaczow, Poland",1894.01.01
1923,"Pruzany, Poland",1923.01.01
1923,"Liptovsky Mikulas, Czechoslovakia",1923.01.01
1923,"Janow, Poland",1923.01.01
1885,"Janow, Poland",1885.01.01
1923,"Wengerowa, Poland",1923.01.01
1923,"Pilica, Poland",1923.01.01
1923,"Nowogrod, Poland",1923.01.01
1910,"Nowogrod, Poland",1910.01.01
1886,"Nowogrod, Poland",1886.01.01
1923,"Wisznice, Poland",1923.01.01
1890,"Wisznice, Poland",1890.01.01
1923,Hungary,1923.01.01
1900,Hungary,1900.01.01
1882,Hungary,1882.01.01
1895,Hungary,1895.01.01
1922,Hungary,1922.01.01
1932,Hungary,1932.01.01
1930,Hungary,1930.01.01
1890,Hungary,1890.01.01
1890,Hungary,1890.01.01
1928,Hungary,1928.01.01
1921,Hungary,1921.01.01
1881,Hungary,1881.01.01
1883,Hungary,1883.01.01
1883,Hungary,1883.01.01
1886,Hungary,1886.01.01
1886,Hungary,1886.01.01
1886,Hungary,1886.01.01
1886,Hungary,1886.01.01
1886,Hungary,1886.01.01
1941,Hungary,1941.01.01
1861,Hungary,1861.01.01
1923,"Minsk, Belorussia (USSR)",1923.01.01
1923,"Zablotow, Poland",1923.01.01
1891,"Zablotow, Poland",1891.01.01
1890,"Zablotow, Poland",1890.01.01
1909,"Zablotow, Poland",1909.01.01
1927,"Zablotow, Poland",1927.01.01
1918,"Zablotow, Poland",1918.01.01
1894,"Zablotow, Poland",1894.01.01
1889,"Zablotow, Poland",1889.01.01
1923,Greece,1923.01.01
1891,Greece,1891.01.01
1914,Greece,1914.01.01
1924,Greece,1924.01.01
1916,Greece,1916.01.01
1923,"Lukowek, Poland",1923.01.01
1880,"Lukowek, Poland",1880.01.01
1900,"Lukowek, Poland",1900.01.01
1906,"Lukowek, Poland",1906.01.01
1917,"Lukowek, Poland",1917.01.01
1923,"Havasmezo, Romania",1923.01.01
1923,"Stachov,",1923.01.01
1923,"Sapinka, Romania",1923.01.01
1923,"Kaso, Czechoslovakia",1923.01.01
1923,"Pacanow, Poland",1923.01.01
1923,"Wilopola, Poland",1923.01.01
1900,"Wilopola, Poland",1900.01.01
1924,"Wilopola, Poland",1924.01.01
1923,"Slupna, Poland",1923.01.01
1923,"Ostrowiec,",1923.01.01
1912,"Ostrowiec,",1912.01.01
1914,"Ostrowiec,",1914.01.01
1910,"Ostrowiec,",1910.01.01
1911,"Ostrowiec,",1911.01.01
1906,"Ostrowiec,",1906.01.01
1917,"Ostrowiec,",1917.01.01
1923,"Vrutky, Czechoslovakia",1923.01.01
1923,"Sobolew, Poland",1923.01.01
1895,"Sobolew, Poland",1895.01.01
1921,"Sobolew, Poland",1921.01.01
1918,"Sobolew, Poland",1918.01.01
1906,"Sobolew, Poland",1906.01.01
1885,"Sobolew, Poland",1885.01.01
1916,"Sobolew, Poland",1916.01.01
1912,"Somkerek, Romania",1912.01.01
1912,"Somkerek, Romania",1912.01.01
1912,"Chust, Czechoslovakia",1912.01.01
1900,"Chust, Czechoslovakia",1900.01.01
1900,"Chust, Czechoslovakia",1900.01.01
1927,"Chust, Czechoslovakia",1927.01.01
1885,"Chust, Czechoslovakia",1885.01.01
1912,"Tarnow, Poland",1912.01.01
1912,"Tarnow, Poland",1912.01.01
1912,"Tarnow, Poland",1912.01.01
1880,"Tarnow, Poland",1880.01.01
1880,"Tarnow, Poland",1880.01.01
1891,"Tarnow, Poland",1891.01.01
1900,"Tarnow, Poland",1900.01.01
1895,"Tarnow, Poland",1895.01.01
1895,"Tarnow, Poland",1895.01.01
1890,"Tarnow, Poland",1890.01.01
1910,"Tarnow, Poland",1910.01.01
1909,"Tarnow, Poland",1909.01.01
1881,"Tarnow, Poland",1881.01.01
1911,"Tarnow, Poland",1911.01.01
1931,"Tarnow, Poland",1931.01.01
1901,"Tarnow, Poland",1901.01.01
1916,"Tarnow, Poland",1916.01.01
1884,"Tarnow, Poland",1884.01.01
1919,"Tarnow, Poland",1919.01.01
1889,"Tarnow, Poland",1889.01.01
1886,"Tarnow, Poland",1886.01.01
1874,"Tarnow, Poland",1874.01.01
1912,"Kobrin, Poland",1912.01.01
1900,"Kobrin, Poland",1900.01.01
1910,"Kobrin, Poland",1910.01.01
1918,"Kobrin, Poland",1918.01.01
1918,"Kobrin, Poland",1918.01.01
1908,"Kobrin, Poland",1908.01.01
1916,"Kobrin, Poland",1916.01.01
1912,"Druya, Poland",1912.01.01
1914,"Druya, Poland",1914.01.01
1912,"Nagysomkut, Romania",1912.01.01
1886,"Nagysomkut, Romania",1886.01.01
1912,"Wielun, Poland",1912.01.01
1914,"Wielun, Poland",1914.01.01
1918,"Wielun, Poland",1918.01.01
1911,"Wielun, Poland",1911.01.01
1903,"Wielun, Poland",1903.01.01
1913,"Wielun, Poland",1913.01.01
1912,"Dubova, Czechoslovakia",1912.01.01
1912,"Kozarovice, Czechoslovakia",1912.01.01
1912,"Virbain, Lithuania",1912.01.01
1912,"Ostovenki, Poland",1912.01.01
1912,"Ottynia, Poland",1912.01.01
1912,"Jawozno, Poland",1912.01.01
1912,"Kopoczynce, Poland",1912.01.01
1917,"Kopoczynce, Poland",1917.01.01
1912,"Vilna, Poland",1912.01.01
1915,"Vilna, Poland",1915.01.01
1908,"Vilna, Poland",1908.01.01
1912,"Proszowice, Poland",1912.01.01
1931,"Proszowice, Poland",1931.01.01
1885,"Proszowice, Poland",1885.01.01
1887,"Proszowice, Poland",1887.01.01
1912,"Suwalki, Poland",1912.01.01
1914,"Suwalki, Poland",1914.01.01
1918,"Suwalki, Poland",1918.01.01
1925,"Suwalki, Poland",1925.01.01
1912,"Sedziszow Malopolski, Poland",1912.01.01
1912,"Tarle, Poland",1912.01.01
1890,"Tarle, Poland",1890.01.01
1918,"Tarle, Poland",1918.01.01
1893,"Tarle, Poland",1893.01.01
1908,"Tarle, Poland",1908.01.01
1916,"Tarle, Poland",1916.01.01
1912,"Laka,",1912.01.01
1912,"Dragomiresti, Romania",1912.01.01
1881,"Dragomiresti, Romania",1881.01.01
1918,"Dragomiresti, Romania",1918.01.01
1915,"Dragomiresti, Romania",1915.01.01
1866,"Dragomiresti, Romania",1866.01.01
1884,"Dragomiresti, Romania",1884.01.01
1919,"Dragomiresti, Romania",1919.01.01
1912,"Jerusalem, British Mandate for Palestine",1912.01.01
1912,"Lomzha, Poland",1912.01.01
1912,"Rezeno, Poland",1912.01.01
1882,"Rezeno, Poland",1882.01.01
1922,"Rezeno, Poland",1922.01.01
1910,"Rezeno, Poland",1910.01.01
1915,"Rezeno, Poland",1915.01.01
1912,"Zyrardow, Poland",1912.01.01
1912,"Wodzislaw, Poland",1912.01.01
1910,"Wodzislaw, Poland",1910.01.01
1912,"Wegrow, Poland",1912.01.01
1900,"Wegrow, Poland",1900.01.01
1900,"Wegrow, Poland",1900.01.01
1892,"Wegrow, Poland",1892.01.01
1921,"Wegrow, Poland",1921.01.01
1906,"Wegrow, Poland",1906.01.01
1912,"Maków, Poland",1912.01.01
1910,"Maków, Poland",1910.01.01
1911,"Maków, Poland",1911.01.01
1912,"Tarlow, Poland",1912.01.01
1898,"Tarlow, Poland",1898.01.01
1910,"Tarlow, Poland",1910.01.01
1912,"Prostejov, Czechoslovakia",1912.01.01
1910,"Prostejov, Czechoslovakia",1910.01.01
1896,"Prostejov, Czechoslovakia",1896.01.01
1865,"Prostejov, Czechoslovakia",1865.01.01
1912,"Ustrzyki Dolne, Poland",1912.01.01
1912,"Brest, Poland",1912.01.01
1896,"Brest, Poland",1896.01.01
1912,"Dlugosiodlo, Poland",1912.01.01
1912,"Dlugosiodlo, Poland",1912.01.01
1912,"Dlugosiodlo, Poland",1912.01.01
1914,"Dlugosiodlo, Poland",1914.01.01
1910,"Dlugosiodlo, Poland",1910.01.01
1888,"Dlugosiodlo, Poland",1888.01.01
1912,"Praszka, Poland",1912.01.01
1914,"Praszka, Poland",1914.01.01
1888,"Praszka, Poland",1888.01.01
1912,"Lezajsk, Poland",1912.01.01
1912,"Sziget, Romania",1912.01.01
1912,"Hermy, Germany",1912.01.01
1912,"Skoplje, Yugoslavia",1912.01.01
1916,"Skoplje, Yugoslavia",1916.01.01
1912,"Munkacz, Czechoslovakia",1912.01.01
1912,"Otrocz, Poland",1912.01.01
1912,"Brandenburg, Germany",1912.01.01
1871,"Brandenburg, Germany",1871.01.01
1912,"Siget, Romania",1912.01.01
1909,"Siget, Romania",1909.01.01
1908,"Siget, Romania",1908.01.01
1912,"Sawin, Poland",1912.01.01
1912,"Koblenz, Germany",1912.01.01
1880,"Wolpa, Poland",1880.01.01
1890,"Wolpa, Poland",1890.01.01
1910,"Wolpa, Poland",1910.01.01
1910,"Wolpa, Poland",1910.01.01
1905,"Wolpa, Poland",1905.01.01
1913,"Wolpa, Poland",1913.01.01
1880,"Grodziec, Poland",1880.01.01
1880,"Miskolc, Hungary",1880.01.01
1880,"Miskolc, Hungary",1880.01.01
1878,"Miskolc, Hungary",1878.01.01
1885,"Miskolc, Hungary",1885.01.01
1886,"Miskolc, Hungary",1886.01.01
1880,"Garwolin, Poland",1880.01.01
1880,"Kszanow, Poland",1880.01.01
1888,"Kszanow, Poland",1888.01.01
1880,"Kobece Hazo, Hungary",1880.01.01
1880,"Bendyn, Poland",1880.01.01
1878,"Bendyn, Poland",1878.01.01
1880,"Jazowsko, Poland",1880.01.01
1884,"Jazowsko, Poland",1884.01.01
1880,"Dobrowoda, Poland",1880.01.01
1880,"Miechow, Poland",1880.01.01
1892,"Miechow, Poland",1892.01.01
1910,"Miechow, Poland",1910.01.01
1918,"Miechow, Poland",1918.01.01
1893,"Miechow, Poland",1893.01.01
1919,"Miechow, Poland",1919.01.01
1880,"Kosszyj, Czechoslovakia",1880.01.01
1880,"Przedborze, Poland",1880.01.01
1868,"Przedborze, Poland",1868.01.01
1880,"Dzisna, Poland",1880.01.01
1880,"Skarzyn, Poland",1880.01.01
1880,"Varazdin, Yugoslavia",1880.01.01
1900,"Varazdin, Yugoslavia",1900.01.01
1883,"Varazdin, Yugoslavia",1883.01.01
1866,"Varazdin, Yugoslavia",1866.01.01
1889,"Varazdin, Yugoslavia",1889.01.01
1936,"Varazdin, Yugoslavia",1936.01.01
1880,"Jelen, Poland",1880.01.01
1900,"Jelen, Poland",1900.01.01
1895,"Jelen, Poland",1895.01.01
1890,"Jelen, Poland",1890.01.01
1880,"Przemysl, Poland",1880.01.01
1882,"Przemysl, Poland",1882.01.01
1892,"Przemysl, Poland",1892.01.01
1924,"Przemysl, Poland",1924.01.01
1890,"Przemysl, Poland",1890.01.01
1910,"Przemysl, Poland",1910.01.01
1910,"Przemysl, Poland",1910.01.01
1921,"Przemysl, Poland",1921.01.01
1911,"Przemysl, Poland",1911.01.01
1880,"Czankowice,",1880.01.01
1883,"Czankowice,",1883.01.01
1880,"Dombrowa, Poland",1880.01.01
1900,"Dombrowa, Poland",1900.01.01
1906,"Dombrowa, Poland",1906.01.01
1884,"Dombrowa, Poland",1884.01.01
1880,"Zbludza, Poland",1880.01.01
1913,"Zbludza, Poland",1913.01.01
1880,"Miroslav, Czechoslovakia",1880.01.01
1881,"Miroslav, Czechoslovakia",1881.01.01
1881,"Miroslav, Czechoslovakia",1881.01.01
1903,"Miroslav, Czechoslovakia",1903.01.01
1885,"Miroslav, Czechoslovakia",1885.01.01
1883,"Miroslav, Czechoslovakia",1883.01.01
1897,"Miroslav, Czechoslovakia",1897.01.01
1889,"Miroslav, Czechoslovakia",1889.01.01
1880,"Ruzany, Poland",1880.01.01
1880,"Waszkowica, Poland",1880.01.01
1880,"Radymno, Poland",1880.01.01
1880,"Comlausa, Romania",1880.01.01
1880,"Gotha, Germany",1880.01.01
1894,"Gotha, Germany",1894.01.01
1880,"Breslowek, Poland",1880.01.01
1880,"Vary, Czechoslovakia",1880.01.01
1880,"Konstanz, Germany",1880.01.01
1880,"Ostrava, Czechoslovakia",1880.01.01
1881,"Ostrava, Czechoslovakia",1881.01.01
1927,"Ostrava, Czechoslovakia",1927.01.01
1894,"Ostrava, Czechoslovakia",1894.01.01
1925,"Ostrava, Czechoslovakia",1925.01.01
1896,"Ostrava, Czechoslovakia",1896.01.01
1896,"Ostrava, Czechoslovakia",1896.01.01
1880,"Demeter, Romania",1880.01.01
1880,"Zagórze, Poland",1880.01.01
1875,"Zagórze, Poland",1875.01.01
1880,"Pszczyna, Poland",1880.01.01
1880,"Ozerkov, Poland",1880.01.01
1892,"Ozerkov, Poland",1892.01.01
1890,"Ozerkov, Poland",1890.01.01
1878,"Ozerkov, Poland",1878.01.01
1917,"Ozerkov, Poland",1917.01.01
1880,"Smorgon, Poland",1880.01.01
1908,"Smorgon, Poland",1908.01.01
1884,"Smorgon, Poland",1884.01.01
1880,"Zostavna, Romania",1880.01.01
1880,"Barlad, Romania",1880.01.01
1884,"Barlad, Romania",1884.01.01
1880,"Kudlovce, Czechoslovakia",1880.01.01
1864,"Kudlovce, Czechoslovakia",1864.01.01
1880,"Muenchen, Germany",1880.01.01
1875,"Muenchen, Germany",1875.01.01
1876,"Muenchen, Germany",1876.01.01
1880,"Popow, Poland",1880.01.01
1901,"Popow, Poland",1901.01.01
1879,"Popow, Poland",1879.01.01
1880,"Salonika, Greece",1880.01.01
1931,"Salonika, Greece",1931.01.01
1865,"Salonika, Greece",1865.01.01
1880,"Leoforos, Greece",1880.01.01
1927,"Leoforos, Greece",1927.01.01
1911,"Leoforos, Greece",1911.01.01
1911,"Leoforos, Greece",1911.01.01
1896,"Leoforos, Greece",1896.01.01
1938,"Leoforos, Greece",1938.01.01
1940,"Leoforos, Greece",1940.01.01
1880,"Presov, Czechoslovakia",1880.01.01
1870,"Presov, Czechoslovakia",1870.01.01
1877,"Presov, Czechoslovakia",1877.01.01
1913,"Presov, Czechoslovakia",1913.01.01
1880,"Radauc, Romania",1880.01.01
1880,"Tuszyn, Poland",1880.01.01
1880,"Tuszyn, Poland",1880.01.01
1900,"Tuszyn, Poland",1900.01.01
1910,"Tuszyn, Poland",1910.01.01
1908,"Tuszyn, Poland",1908.01.01
1875,"Tuszyn, Poland",1875.01.01
1880,"Galanta, Czechoslovakia",1880.01.01
1880,"Rozavlea, Romania",1880.01.01
1890,"Rozavlea, Romania",1890.01.01
1890,"Rozavlea, Romania",1890.01.01
1909,"Rozavlea, Romania",1909.01.01
1903,"Rozavlea, Romania",1903.01.01
1878,"Rozavlea, Romania",1878.01.01
1908,"Rozavlea, Romania",1908.01.01
1880,"Lesna, Poland",1880.01.01
1880,"Moravska Ostrava, Czechoslovakia",1880.01.01
1898,"Moravska Ostrava, Czechoslovakia",1898.01.01
1898,"Moravska Ostrava, Czechoslovakia",1898.01.01
1903,"Moravska Ostrava, Czechoslovakia",1903.01.01
1885,"Moravska Ostrava, Czechoslovakia",1885.01.01
1913,"Moravska Ostrava, Czechoslovakia",1913.01.01
1933,"Moravska Ostrava, Czechoslovakia",1933.01.01
1888,"Moravska Ostrava, Czechoslovakia",1888.01.01
1880,"Sarvar, Hungary",1880.01.01
1880,"Sarvar, Hungary",1880.01.01
1891,"Sarvar, Hungary",1891.01.01
1922,"Sarvar, Hungary",1922.01.01
1892,"Sarvar, Hungary",1892.01.01
1896,"Sarvar, Hungary",1896.01.01
1889,"Sarvar, Hungary",1889.01.01
1886,"Sarvar, Hungary",1886.01.01
1880,"Domaradz, Poland",1880.01.01
1880,"Nuernberg, Germany",1880.01.01
1880,"Miedzyrzec Wolyn, Poland",1880.01.01
1880,"Ilakiai, Lithuania",1880.01.01
1880,"Stashev, Poland",1880.01.01
1880,"Krecovo, Romania",1880.01.01
1898,"Uzhorod, Czechoslovakia",1898.01.01
1885,"Uzhorod, Czechoslovakia",1885.01.01
1898,"Izbice, Poland",1898.01.01
1898,"Tymowa, Poland",1898.01.01
1898,"Wiesenbronn, Germany",1898.01.01
1895,"Wiesenbronn, Germany",1895.01.01
1898,"Kibart, Lithuania",1898.01.01
1900,"Kibart, Lithuania",1900.01.01
1898,"Klobyczk, Poland",1898.01.01
1898,"Nieder Bludowitz,",1898.01.01
1898,"Grojec, Poland",1898.01.01
1898,"Ruzomberok, Czechoslovakia",1898.01.01
1895,"Ruzomberok, Czechoslovakia",1895.01.01
1898,"Metkow, Poland",1898.01.01
1898,"Biala Podlaska, Poland",1898.01.01
1922,"Biala Podlaska, Poland",1922.01.01
1890,"Biala Podlaska, Poland",1890.01.01
1921,"Biala Podlaska, Poland",1921.01.01
1911,"Biala Podlaska, Poland",1911.01.01
1896,"Biala Podlaska, Poland",1896.01.01
